Begrotingsjaar,Begroting,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel.,"Programma, apparaat en nominaal en onvoorzien",V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel Ja/Nee,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument,",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.01.02,Algemeen waterbeleid,Subsidies,02 Subsidies,,11809,8722,10441,11361,11302,11302,11302,11302
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.01.03,Algemeen waterbeleid,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,19908,18169,17325,16453,15439,15455,15463,15463
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.01.04,Algemeen waterbeleid,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,772,819,772,2000,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.02.01,Waterveiligheid,Opdrachten,01 Opdrachten,,3225,2788,2693,2889,2925,2889,2890,2890
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.03.01,Grote oppervlaktewateren,Opdrachten,01 Opdrachten,,2834,2207,2003,2727,2479,2529,2579,2579
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.03.03,Grote oppervlaktewateren,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,0,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.03.05,Grote oppervlaktewateren,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,0,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.04.01,Waterkwaliteit,Opdrachten,01 Opdrachten,,0,0,3773,3148,3295,3459,3473,3526
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.04.02,Waterkwaliteit,Subsidies,02 Subsidies,,0,0,79,391,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.04.04,Waterkwaliteit,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,0,0,1642,741,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,95%,Integraal Waterbeleid,Beleidsartikel,,Programma,U,N,11.04.05,Waterkwaliteit,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,0,0,1995,1767,1740,1615,1590,1590
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,n.v.t.,Integraal waterbeleid,Beleidsartikel,N,Programma,V,J,11,Verplichtingen,,Verplichtingen,,40756,"32,289",49931,60825,38669,39177,39318,39588
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,n.v.t.,Integraal waterbeleid,Beleidsartikel,N,Programma,O,J,11,Ontvangsten,,Ontvangsten,,73,"24,357",0,3000,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,n.v.t.,Integraal waterbeleid,Beleidsartikel,N,Programma,U,J,11,Integraal waterbeleid,,Uitgaven,,40075,"34,852",47354,56206,41518,41723,41734,42004
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,,Programma,U,N,12.01.01,Waterkwaliteit,Opdrachten,01 Opdrachten,,3978,4076,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,,Programma,U,N,12.01.02,Waterkwaliteit,Subsidies,02 Subsidies,,277,261,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,,Programma,U,N,12.01.03,Waterkwaliteit,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,78946,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,,Programma,U,N,12.01.04,Waterkwaliteit,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,0,460,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,,Programma,U,N,12.01.05,Waterkwaliteit,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,1626,1118,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,N,Programma,V,J,12,Verplichtingen,,Verplichtingen,,85651,4193,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,N,Programma,U,J,12,Waterkwaliteit,,Uitgaven,,84827,5915,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.01.01,Ruimtelijk Instrumentarium,Opdrachten,01 Opdrachten,,4469,4665,9044,9081,7310,7377,7689,8500
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.01.02,Ruimtelijk Instrumentarium,Subsidies,02 Subsidies,,1770,4472,1016,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.01.03,Ruimtelijk Instrumentarium,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,1451,2436,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.01.04,Ruimtelijk Instrumentarium,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,38,492,215,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.02.01,Geo-informatie,Opdrachten,01 Opdrachten,,2675,2385,4387,2510,1941,1941,1941,1941
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.02.02,Geo-informatie,Subsidies,02 Subsidies,,11495,12532,6699,690,380,380,380,380
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.02.06,Geo-informatie,Bijdrage aan ZBO's/RWT's,06 Bijdrage aan ZBO en RWT,,28443,36722,32114,25208,20402,25696,25672,25772
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.03.01,Gebiedsontwikkeling,Opdrachten,01 Opdrachten,,1733,932,3290,2642,3862,4064,4050,4143
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.03.02,Gebiedsontwikkeling,Subsidies,02 Subsidies,,194,134,60,60,60,60,60,60
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.03.03,Gebiedsontwikkeling,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,0,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.03.04,Gebiedsontwikkeling,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,11676,2356,6468,8291,9550,3620,3521,2550
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.01,Ruimtegebruik bodem,Opdrachten,01 Opdrachten,,1846,1784,6258,5054,5354,5328,5319,5369
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.02,Ruimtegebruik bodem,Subsidies,02 Subsidies,,19447,17654,12000,12000,8684,10000,10000,10000
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.03,Ruimtegebruik bodem,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,6862,8709,6943,5846,5905,5787,5787,5787
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.04,Ruimtegebruik bodem,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,283,1900,14782,17821,31403,25224,29755,118042
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.07,Ruimtegebruik bodem,Bekostiging,07 Bekostiging,,0,2320,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.04.08,Ruimtegebruik bodem,Garanties,08 Garanties,,0,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.05.01,Eenvoudig Beter,Opdrachten,01 Opdrachten,,3700,4158,6247,6309,1509,359,18,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,94%,Ruimtelijke ontwikkeling,Beleidsartikel,,Programma,U,N,13.05.03,Eenvoudig Beter,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,2072,8392,8742,6825,2525,725,4066,3984
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,n.v.t.,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,V,J,13,Verplichtingen,,Verplichtingen,,101410,69162,107294,90220,95625,83308,97218,186528
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,n.v.t.,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,O,J,13,Ontvangsten,,Ontvangsten,,2901,6371,8989,3824,3824,3824,3824,3824
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,n.v.t.,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,J,13,Ruimtelijke ontwikkeling,,Uitgaven,,98154,112043,118265,102337,98885,90561,98258,186528
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.01.01,Netwerk,Opdrachten,01 Opdrachten,,11494,16980,12894,11790,6777,5804,5897,6698
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.01.02,Netwerk,Subsidies,02 Subsidies,,1412,1229,1161,1176,641,591,591,591
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.01.03,Netwerk,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,2675,3329,3216,4621,4621,4621,4621,4621
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.02.01,Veiligheid,Opdrachten,01 Opdrachten,,5541,6774,6552,6766,6263,6396,6494,7283
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.02.02,Veiligheid,Subsidies,02 Subsidies,,12107,11329,8632,8539,8541,8540,8540,8539
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.02.03,Veiligheid,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,637,393,585,584,584,584,584,584
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.02.05,Veiligheid,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,,30,30,30,30,30,30,
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,77%,Wegen en verkeersveiligheid,Beleidsartikel,,Programma,U,N,14.02.06,Veiligheid,Bijdrage aan ZBO's/RWT's,06 Bijdrage aan ZBO en RWT,,,,2669,900,900,900,900,900
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,n.v.t.,Wegen en verkeersveiligheid,Beleidsartikel,N,Programma,V,J,14,Verplichtingen,,Verplichtingen,,26712,40149,34002,31892,27901,27397,27455,28716
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,n.v.t.,Wegen en verkeersveiligheid,Beleidsartikel,N,Programma,O,J,14,Ontvangsten,,Ontvangsten,,4253,2504,6782,6782,6782,6782,6782,6782
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,14,n.v.t.,Wegen en verkeersveiligheid,Beleidsartikel,N,Programma,U,J,14,Wegen en verkeersveiligheid,,Uitgaven,,33866,40064,35739,34406,28357,27466,27657,29216
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,,Programma,U,N,15.01.01,OV-keten,Opdrachten,01 Opdrachten,,13778,3838,3990,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,,Programma,U,N,15.01.02,OV-keten,Subsidies,02 Subsidies,,736,1036,827,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,,Programma,U,N,15.01.03,OV-keten,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,1014,799,798,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,N,Programma,V,J,15,Verplichtingen,,Verplichtingen,,15322,4712,6017,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,N,Programma,O,J,15,Ontvangsten,,Ontvangsten,,123,0,6195,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,15,n.v.t.,OV-keten,Beleidsartikel,N,Programma,U,J,15,OV-keten,,Uitgaven,,15528,5673,5615,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,91%,Openbaar vervoer en spoor,Beleidsartikel,,Programma,U,N,16.01.01,OV en spoor,Opdrachten,01 Opdrachten,,16687,12042,4018,5973,5761,5991,6411,6943
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,91%,Openbaar vervoer en spoor,Beleidsartikel,,Programma,U,N,16.01.02,OV en spoor,Subsidies,02 Subsidies,,22710,12388,20347,23562,3079,3729,3829,3767
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,91%,Openbaar vervoer en spoor,Beleidsartikel,,Programma,U,N,16.01.03,OV en spoor,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,74,44,44,1022,1022,1022,1022,1022
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,91%,Openbaar vervoer en spoor,Beleidsartikel,,Programma,U,N,16.01.04,OV en spoor,Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,,,2253,2253,2253,2253,2253,2253
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,91%,Openbaar vervoer en spoor,Beleidsartikel,,Programma,U,N,16.01.05,OV en spoor,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,0,129,85,100,100,100,100,100
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,n.v.t.,Openbaar vervoer en spoor,Beleidsartikel,N,Programma,V,J,16,Verplichtingen,,Verplichtingen,,8453,49388,20098,9457,8704,9911,10615,18147
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,n.v.t.,Openbaar vervoer en spoor,Beleidsartikel,N,Programma,O,J,16,Ontvangsten,,Ontvangsten,,149,152,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,16,n.v.t.,Openbaar vervoer en spoor,Beleidsartikel,N,Programma,U,J,16,Openbaar vervoer en spoor,,Uitgaven,,39471,24603,26747,32910,12215,13095,13615,14085
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,74%,Luchtvaart,Beleidsartikel,,Programma,U,N,17.01.01,Luchtvaart,Opdrachten,01 Opdrachten,,6727,5651,9429,8739,6019,9973,8382,6168
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,74%,Luchtvaart,Beleidsartikel,,Programma,U,N,17.01.02,Luchtvaart,Subsidies,02 Subsidies,,2284,2423,8254,3664,759,1559,959,959
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,74%,Luchtvaart,Beleidsartikel,,Programma,U,N,17.01.03,Luchtvaart,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,10071,12068,9040,69,4811,49,49,49
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,74%,Luchtvaart,Beleidsartikel,,Programma,U,N,17.01.05,Luchtvaart,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,1119,1146,1313,1477,1476,1476,1476,1476
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,74%,Luchtvaart,Beleidsartikel,,Programma,U,N,17.01.06,Luchtvaart,Bijdrage aan ZBO's/RWT's,06 Bijdrage aan ZBO en RWT,,,,100,100,100,100,100,
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,n.v.t.,Luchtvaart,Beleidsartikel,N,Programma,V,J,17,Verplichtingen,,Verplichtingen,,17542,19220,31678,11956,14474,13889,6846,7332
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,n.v.t.,Luchtvaart,Beleidsartikel,N,Programma,O,J,17,Ontvangsten,,Ontvangsten,,38168,31354,10312,325,325,325,325,325
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,17,n.v.t.,Luchtvaart,Beleidsartikel,N,Programma,U,J,17,Luchtvaart,,Uitgaven,,20201,21288,28136,14049,13165,13157,10966,8652
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,97%,Scheepvaart en havens,Beleidsartikel,,Programma,U,N,18.01.01,Scheepvaart en havens,Opdrachten,01 Opdrachten,,1956,6279,19122,16908,9878,8402,7886,2120
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,97%,Scheepvaart en havens,Beleidsartikel,,Programma,U,N,18.01.02,Scheepvaart en havens,Subsidies,02 Subsidies,,543,2200,4787,8225,4819,3177,718,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,97%,Scheepvaart en havens,Beleidsartikel,,Programma,U,N,18.01.03,Scheepvaart en havens,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,1404,1283,1290,1441,1441,1441,1441,1441
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,97%,Scheepvaart en havens,Beleidsartikel,,Programma,U,N,18.01.05,Scheepvaart en havens,Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,898,1170,1186,1178,1177,1177,1177,1177
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,n.v.t.,Scheepvaart en havens,Beleidsartikel,N,Programma,V,J,18,Verplichtingen,,Verplichtingen,,18793,30508,37571,11665,4098,4197,4244,4738
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,n.v.t.,Scheepvaart en havens,Beleidsartikel,N,Programma,O,J,18,Ontvangsten,,Ontvangsten,,465,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,18,n.v.t.,Scheepvaart en havens,Beleidsartikel,N,Programma,U,J,18,Scheepvaart en havens,,Uitgaven,,4801,10932,26385,27752,17315,14197,11222,4738
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.01.01,Tegengaan klimaatverandering,Opdrachten,01 Opdrachten,,3243,3327,6461,2506,2160,1624,1627,1627
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.01.02,Tegengaan klimaatverandering,Subsidies,02 Subsidies,,1696,4697,452,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.01.03,Tegengaan klimaatverandering,Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,11995,13558,11584,10738,10226,9809,9813,9808
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.02.01,"Internationaal beleid, coördinatie en samenwerking",Opdrachten,01 Opdrachten,,4715,8868,11806,7643,6365,6010,5189,5979
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.02.02,"Internationaal beleid, coördinatie en samenwerking",Subsidies,02 Subsidies,,0,913,1215,1533,0,267,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.02.03,"Internationaal beleid, coördinatie en samenwerking",Bijdrage aan agentschappen,03 Bijdrage aan agentschappen,,40311,46222,42215,36695,35521,33926,33938,33823
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.02.04,"Internationaal beleid, coördinatie en samenwerking",Bijdrage aan mede-overheden,04 Bijdrage aan medeoverheden,,0,0,0,0,0,0,0,0
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,96%,Klimaat,Beleidsartikel,,Programma,U,N,19.02.05,"Internationaal beleid, coördinatie en samenwerking",Bijdragen (inter)nationale organisaties,05 Bijdrage aan internationale organisaties,,3853,3815,2874,2319,2330,2580,2580,2580
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,n.v.t.,Klimaat,Beleidsartikel,N,Programma,V,J,19,Verplichtingen,,Verplichtingen,,63217,32414,76702,60195,55927,54216,53148,53818
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,n.v.t.,Klimaat,Beleidsartikel,N,Programma,O,J,19,Ontvangsten,,Ontvangsten,,134089,188286,195485,226500,224000,224000,224000,224000
2017,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,19,n.v.t.,Klimaat,Beleidsartikel,N,Programma,U,J,19,Klimaat,,Uitgaven,,65813,81400,76607,61434,56602,54216,53147,53817
